GeneID	Length	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000093870	79	6.3903858455148	7.66709703569482	30.3091342634556	3.68386995288947e-08	1.16723419457303e-05
ENSMUSG00000094919	79	6.38641753524736	7.70037920215134	30.1065851941309	4.08940222711122e-08	1.23402580539066e-05
ENSMUSG00000096285	79	7.61064109724727	6.77913838956697	29.7287277057434	4.96929305955126e-08	1.41081130796801e-05
ENSMUSG00000095357	79	6.29759792628769	7.61806711512171	29.6706182825844	5.12050814001328e-08	1.41081130796801e-05
ENSMUSG00000095511	79	7.57372852697222	6.74715566063886	29.3524074409342	6.03415065756815e-08	1.59326719654206e-05
ENSMUSG00000094998	79	6.16062573844598	7.45666997392199	29.2115992423658	6.48895804589769e-08	1.64482108547415e-05
ENSMUSG00000094667	79	7.54647888176774	6.72281901684498	29.0673782340829	6.99042108589133e-08	1.66171110350136e-05
ENSMUSG00000094554	79	7.54383331473324	6.72073836467905	29.0427003148212	7.08003784038767e-08	1.66171110350136e-05
ENSMUSG00000096324	79	5.74080708469932	8.3576284409144	28.7225170814822	8.35268819173271e-08	1.89039232396465e-05
ENSMUSG00000095581	79	6.0171315261093	7.32619288515153	28.5657719621534	9.05690846028359e-08	1.89268512860914e-05
ENSMUSG00000095997	79	6.0008064950594	7.31101402919368	28.4944685984402	9.39665580937398e-08	1.89268512860914e-05
ENSMUSG00000095587	79	6.01189403242525	7.35485449064583	28.3357021341799	1.01997369808457e-07	1.89268512860914e-05
ENSMUSG00000094283	79	6.01011252023704	7.35336710141269	28.3279152505091	1.0240848432139e-07	1.89268512860914e-05
ENSMUSG00000094912	79	5.95714214604539	7.27156107590216	28.307677459848	1.0348473659086e-07	1.89268512860914e-05
ENSMUSG00000095314	79	5.95241180971906	7.26766531308566	28.2881262959368	1.04535236707148e-07	1.89268512860914e-05
ENSMUSG00000096812	78	5.78882355892721	7.88115693430825	28.1099409694844	1.14615616414833e-07	2.01245833309402e-05
ENSMUSG00000096067	79	5.89749366020679	7.21901533613225	28.0618090770674	1.17501906776833e-07	2.01245833309402e-05
ENSMUSG00000095945	79	5.77320638227607	7.90055612973711	27.881816748129	1.28955963994266e-07	2.15051037850437e-05
ENSMUSG00000094038	79	5.82747632128837	7.18788488178163	27.5585048747384	1.52413702556338e-07	2.47652726435773e-05
ENSMUSG00000095628	79	5.76955377892441	7.13648497227204	27.3362805611068	1.70973192653154e-07	2.60169621102477e-05
ENSMUSG00000096185	79	5.63573719682447	7.7397202519812	27.3108448385909	1.73237067326532e-07	2.60169621102477e-05
ENSMUSG00000095671	79	5.75511565551184	7.09158945513763	27.2701688647188	1.7691998508803e-07	2.60169621102477e-05
ENSMUSG00000093994	79	7.36465462762871	6.56576547152167	27.2304570278943	1.80591300601437e-07	2.60169621102477e-05
ENSMUSG00000096430	79	5.67643244162208	7.84525136259655	27.2298839394423	1.80644837123387e-07	2.60169621102477e-05
ENSMUSG00000093830	79	5.61673851031089	7.75571462075013	27.0618330982617	1.97050295507514e-07	2.77490605029136e-05
ENSMUSG00000096359	79	5.7214609471735	7.06223458000852	26.9242624017128	2.11586014118472e-07	2.85616102348703e-05
ENSMUSG00000094847	79	5.58980004018374	7.73045955128538	26.9219932545919	2.11834571727774e-07	2.85616102348703e-05
ENSMUSG00000095372	79	5.52655914301555	7.64026135129954	26.750770911388	2.31459372079522e-07	3.00091150945268e-05
ENSMUSG00000096248	94	7.3148457068969	6.52419017744053	26.7459175221048	2.32041445420832e-07	3.00091150945268e-05
ENSMUSG00000094723	79	5.69578474662214	7.03939367417556	26.6565074464827	2.43030882346513e-07	3.08017340285971e-05
ENSMUSG00000094458	79	5.67294941333611	7.01885736838794	26.4165127756483	2.7517792918614e-07	3.41515598636228e-05
ENSMUSG00000095220	79	5.66562053043144	7.04413176261353	26.3516624082859	2.8457386822364e-07	3.41515598636228e-05
ENSMUSG00000096814	79	5.4772256831285	7.62774883804889	26.3445125764305	2.85629268229763e-07	3.41515598636228e-05
ENSMUSG00000095885	79	5.64501479349195	7.02543435383857	26.1342256936229	3.18488324839346e-07	3.67475279054267e-05
ENSMUSG00000094513	79	5.40354751846939	7.52804747864559	26.1314975989024	3.18938619977666e-07	3.67475279054267e-05
ENSMUSG00000094888	79	5.36985890656037	8.07412822056339	26.0001773433335	3.41385996722746e-07	3.86314832362865e-05
ENSMUSG00000094069	94	7.23388468200071	6.4555429326501	25.9487256406934	3.50606807266237e-07	3.89788655727394e-05
ENSMUSG00000095091	79	7.22917236157878	6.4519882676166	25.9074972520031	3.58175335557467e-07	3.90223488465431e-05
ENSMUSG00000096019	94	7.22602614819124	6.44961664211999	25.8800018285293	3.63313647143134e-07	3.90223488465431e-05
ENSMUSG00000095182	79	5.30928370806717	7.47475281745373	25.5042140808224	4.41417727704037e-07	4.59208557507132e-05
ENSMUSG00000077681	88	7.18758179011145	6.41693552190499	25.5015204428928	4.42034432822077e-07	4.59208557507132e-05
ENSMUSG00000094068	79	5.16790921606324	8.1769887139108	25.3592392065663	4.75867678467721e-07	4.79731919273867e-05
ENSMUSG00000095924	79	5.24749471856874	7.89685047168122	25.3549341062069	4.76930896548108e-07	4.79731919273867e-05
ENSMUSG00000096392	79	5.21698757631177	7.36052576464462	25.2262024412201	5.09847899174457e-07	5.04829083916959e-05
ENSMUSG00000095764	79	5.23426558016383	7.4065002435123	25.1390920646305	5.33405123179209e-07	5.13745722190863e-05
ENSMUSG00000093860	79	5.19723057214021	7.34274476748901	25.1330919342071	5.35067345188527e-07	5.13745722190863e-05
ENSMUSG00000095501	79	5.17116680281756	7.34969929022481	24.8386283031493	6.2335692571343e-07	5.89584005708359e-05
ENSMUSG00000093958	79	5.16390603757472	7.34372998815214	24.8051829436281	6.34266945696501e-07	5.91080828658637e-05
ENSMUSG00000094524	79	5.14674454745346	7.32799602499548	24.7243814540752	6.61421339652924e-07	6.01794202848905e-05
ENSMUSG00000094565	79	7.09882079974895	6.34287805359299	24.6459713910092	6.88886111918837e-07	6.10835872811609e-05
ENSMUSG00000094213	79	7.09713415437956	6.34162937650524	24.6316568805051	6.94022137327377e-07	6.10835872811609e-05
ENSMUSG00000096110	94	7.09206817822832	6.33788110333636	24.5887058544243	7.09664497589305e-07	6.1604711249636e-05
ENSMUSG00000095714	78	5.09114413409153	7.78423105539416	24.3900681806402	7.86732456739384e-07	6.7371940248074e-05
ENSMUSG00000094438	79	5.01850303894938	7.68769635454069	24.1271047325852	9.01819848566153e-07	7.61977650715161e-05
ENSMUSG00000075968	79	4.92623159919432	7.57448956057582	23.7740456677293	1.08333459392144e-06	9.03301489694761e-05
ENSMUSG00000094218	94	6.98811823172068	6.25313089297125	23.7029400693126	1.1241067784363e-06	9.25125279863747e-05
ENSMUSG00000096595	79	4.94830809587413	7.18167111280156	23.6568371270927	1.15136119468526e-06	9.3540716547699e-05
ENSMUSG00000095342	79	5.3970604187291	6.80984474465873	23.6298554336827	1.16761821601544e-06	9.36607168973397e-05
ENSMUSG00000027438	7051	5.39231705343844	6.7773968053469	23.6009721156455	1.18527621702507e-06	9.3888692341098e-05
ENSMUSG00000094522	79	5.38749593176211	6.77098316546924	23.5295033919333	1.23012896042201e-06	9.54053719897022e-05
ENSMUSG00000115783	168	6.94784149788797	6.21948753370108	23.379269887483	1.33004169361458e-06	0.000100984732405539
ENSMUSG00000094236	94	6.94602510025264	6.21816718269912	23.3669299212924	1.33860147105338e-06	0.000100984732405539
ENSMUSG00000094129	79	4.84335729480021	7.52898616533242	23.2096541085221	1.45266241243446e-06	0.000108300255383496
ENSMUSG00000094364	79	4.82426934600813	7.51183302209039	23.1112125510217	1.52896493128026e-06	0.000112663381040965
ENSMUSG00000094148	79	4.83022110764669	7.54679272281381	23.0102922377051	1.61136422576449e-06	0.000116346226783767
ENSMUSG00000094753	79	4.82861487178025	7.54545981397595	23.0020809617102	1.61826136168946e-06	0.000116346226783767
ENSMUSG00000094059	79	6.896878447282	6.17819526209415	22.9834452668934	1.63402464632401e-06	0.000116346226783767
ENSMUSG00000094093	78	6.89315663781024	6.1755040642954	22.9585243890976	1.65534530839397e-06	0.000116554702436585
ENSMUSG00000095660	79	4.83776957898268	7.5835359298626	22.9228552993482	1.68634787439998e-06	0.000117432818462337
ENSMUSG00000095828	79	4.81815292917979	7.06724458356668	22.7314276387238	1.86295956358337e-06	0.00012759665528566
ENSMUSG00000096565	79	4.8164220369003	7.03708533126847	22.7064800463805	1.88730342548381e-06	0.00012759665528566
ENSMUSG00000096281	79	4.81488760120088	7.06463537854479	22.7009860354125	1.89270721111757e-06	0.00012759665528566
ENSMUSG00000095476	79	6.83824216226411	6.1315534923924	22.5381918707524	2.06006903521204e-06	0.000134002336235361
ENSMUSG00000094987	94	6.83442418124074	6.12880801614773	22.5130860108097	2.08716904096216e-06	0.000134002336235361
ENSMUSG00000095458	94	6.83442418124074	6.12880801614773	22.5130860108097	2.08716904096216e-06	0.000134002336235361
ENSMUSG00000094604	79	4.75790015629295	7.51154594394963	22.5079545625557	2.09275194304455e-06	0.000134002336235361
ENSMUSG00000096496	79	4.79648580496356	7.01919934148298	22.5015613076241	2.09972862658014e-06	0.000134002336235361
ENSMUSG00000096634	94	6.83060339132314	6.12606109501631	22.4880024632965	2.11460211827932e-06	0.000134002336235361
ENSMUSG00000094625	79	4.78637100759999	7.01115883597303	22.407766415099	2.20480649459042e-06	0.000138335235210094
ENSMUSG00000094573	94	6.77524118849048	6.08203484375765	22.0675537520854	2.63221504219457e-06	0.000160491808699462
ENSMUSG00000096161	79	6.77132287525907	6.07923236278028	22.0423427715396	2.66701500428918e-06	0.000160491808699462
ENSMUSG00000095021	79	4.63118117823915	7.6859376509409	22.033702045889	2.6790481335033e-06	0.000160491808699462
ENSMUSG00000095155	94	6.76936279116728	6.07783059329124	22.0297486279474	2.68457183559144e-06	0.000160491808699462
ENSMUSG00000093869	94	6.76936279116728	6.07783059329124	22.0297486279474	2.68457183559144e-06	0.000160491808699462
ENSMUSG00000096070	94	6.76544079827615	6.07502600163349	22.0045833819773	2.72000148284034e-06	0.000161090181278124
ENSMUSG00000094037	79	4.62417738851073	7.36252715494592	21.9631945396229	2.77929521042752e-06	0.000161581594022745
ENSMUSG00000093997	79	5.21104990539634	6.6207180767807	21.7993464050016	3.02703233458657e-06	0.000174384580947955
ENSMUSG00000094548	79	5.18859553276689	6.63214180094678	21.5893535752621	3.37721294666326e-06	0.000192805391378424
ENSMUSG00000094765	79	4.53829890119192	7.28624302912462	21.5422708339023	3.46114798667229e-06	0.000195832989210199
ENSMUSG00000096913	79	4.46691036142968	7.19647369378948	21.3538186798102	3.81859383204581e-06	0.000214145390386498
ENSMUSG00000094049	79	4.51783801844953	7.61143086717697	21.3121125194357	3.90257824587296e-06	0.000216935424071026
ENSMUSG00000094095	79	5.13026200731844	6.55323661711519	21.0273039702353	4.52784584736753e-06	0.000249026690466882
ENSMUSG00000095009	79	5.12876129000322	6.55210752793775	21.0143841348002	4.55848131515832e-06	0.000249026690466882
ENSMUSG00000096306	79	4.63906368491187	6.8556840390523	20.9446556161269	4.7274484021926e-06	0.000256049919014483
ENSMUSG00000096048	79	4.4888816863639	7.91110591613722	20.9145441559521	4.80234482426346e-06	0.000257902196197945
ENSMUSG00000095428	79	5.10224946208352	6.56055663921973	20.7734443359	5.16948299445334e-06	0.000275285829713032
ENSMUSG00000094610	79	6.59441288210792	5.94116567803161	20.7279443837922	5.29377952140626e-06	0.000278008387471855
ENSMUSG00000096821	79	4.38551946665359	7.46724047522906	20.7215276539714	5.31154841044034e-06	0.000278008387471855
ENSMUSG00000094567	79	4.35816700963632	7.12928293655206	20.706920701148	5.3522208097785e-06	0.000278008387471855
ENSMUSG00000096454	79	4.3992019503289	7.50597532101288	20.6793337786965	5.42988996270695e-06	0.000279749696696536
ENSMUSG00000095491	79	5.08571943841618	6.548146257648	20.63220003649	5.56521857429743e-06	0.000284409597623571
ENSMUSG00000096390	79	4.37269067896633	8.00508840892672	20.3662353458399	6.39482154970579e-06	0.00032394741770328
ENSMUSG00000094099	78	5.05712776885164	6.52346869844621	20.3524313088879	6.44111955666929e-06	0.00032394741770328
ENSMUSG00000096683	79	5.0494187983727	6.4860332796877	20.2618835099076	6.7532680236131e-06	0.000336972121776663
ENSMUSG00000094032	79	4.31779481434388	7.67986750019395	20.2271472256906	6.87700659976551e-06	0.000340112396062435
ENSMUSG00000093929	94	6.52191505809902	5.8863739590908	20.2142451737323	6.92354412057033e-06	0.000340112396062435
ENSMUSG00000096046	79	6.5132606700034	5.88028413385023	20.1494017152119	7.16226466881035e-06	0.000349132855432701
ENSMUSG00000094917	79	4.31750784606925	8.17065532201437	20.1313689517062	7.23010859709377e-06	0.000349749604425826
ENSMUSG00000094109	94	4.24999797692792	7.34900123293656	20.0207807162686	7.66051287574937e-06	0.000367762652224422
ENSMUSG00000095374	94	4.99835763720813	6.44468648011214	19.792829477013	8.63058466407758e-06	0.000411218158016989
ENSMUSG00000096136	79	4.24547344441318	6.97987264133436	19.6293457458983	9.40140848157977e-06	0.000444602429460978
ENSMUSG00000096313	94	4.97544883066936	6.45597915731279	19.5891793589637	9.60114296113935e-06	0.000449706080407881
ENSMUSG00000064704	106	6.44803315016773	5.83110153610294	19.5652365556779	9.72222392549782e-06	0.000449706080407881
ENSMUSG00000094883	79	6.44803315016773	5.83110153610294	19.5652365556779	9.72222392549782e-06	0.000449706080407881
ENSMUSG00000096502	94	6.43910342179192	5.82487636846432	19.5000432980279	1.00597402282718e-05	0.0004592432352327
ENSMUSG00000094550	79	4.21916120550602	7.84251742939891	19.489322573589	1.01163589520191e-05	0.0004592432352327
ENSMUSG00000096190	94	6.4368691350995	5.8233193526572	19.4837681959329	1.01458186732804e-05	0.0004592432352327
ENSMUSG00000095691	94	6.43463411876566	5.82176205061607	19.4675024791569	1.02325864170559e-05	0.000459885816488533
ENSMUSG00000096868	94	4.94719980585583	6.40345043738029	19.3266189356676	1.10159870452619e-05	0.0004916078162382
ENSMUSG00000105839	89	4.15755939866424	9.84860939735002	19.2815820752157	1.127891176845e-05	0.000499821425710964
ENSMUSG00000096148	94	4.42839014263958	6.70749091659277	18.9506747733623	1.34141828871038e-05	0.000582230664079293
ENSMUSG00000095479	94	6.358664142415	5.7657526750138	18.8134490624627	1.44147082969767e-05	0.000621401404611846
ENSMUSG00000093854	79	4.86201694928665	6.3338947370044	18.5424808048089	1.66159395970133e-05	0.00071145411639374
ENSMUSG00000095402	79	4.00297710610439	7.42796102584834	18.4208973641429	1.77105021064375e-05	0.000753231220459693
ENSMUSG00000096865	94	6.28079817834282	5.70915255764701	18.1537229673711	2.03770667893909e-05	0.000860863148295802
ENSMUSG00000095734	94	3.9021048910781	7.10016583492545	17.9373027904764	2.28302340805088e-05	0.000951810482685424
ENSMUSG00000094994	94	4.78384142802895	6.30165130375876	17.8585352993439	2.37949590872265e-05	0.000979147115167235
ENSMUSG00000094642	94	4.78206759463373	6.30037917122332	17.8445360356064	2.39706570588008e-05	0.000980013250204002
ENSMUSG00000095060	94	6.19091027354054	5.64522765923052	17.4425829164808	2.96117416858162e-05	0.0012028820965578
ENSMUSG00000094837	94	4.69779012505496	6.20464029747561	17.2511227021506	3.27503969935907e-05	0.00132190615126359
ENSMUSG00000096759	94	4.61258451256307	6.16790642354686	16.5888529445074	4.64230758403225e-05	0.00180480387484739
ENSMUSG00000095418	79	3.75283293868734	6.99848426087449	16.5508964305011	4.73615916160203e-05	0.00183006345165074
ENSMUSG00000095045	94	6.00626948524273	5.51759037080601	16.0578206846514	6.14373527376808e-05	0.00234535243553424
ENSMUSG00000095641	94	4.53129280446599	6.07604739264637	16.0239353738903	6.25467343582723e-05	0.00237104229245216
ENSMUSG00000095425	79	5.99844384737009	5.51234514525568	16.0133699997785	6.28967410052762e-05	0.00237104229245216
ENSMUSG00000094048	79	3.64257107760748	7.69309634613035	16.0032816524824	6.32327832451341e-05	0.00237104229245216
ENSMUSG00000064344	69	3.80548354525238	12.8637569781272	15.7701786819925	7.15209912047972e-05	0.00265764354063712
ENSMUSG00000104750	109	3.62457853201995	8.54435617326136	15.7650575305771	7.17148564697725e-05	0.00265764354063712
ENSMUSG00000094287	94	4.45856777932454	6.0218831568672	15.5146109722543	8.18699909643691e-05	0.00298166742954717
ENSMUSG00000096387	79	4.03936397063913	6.36458266130133	15.437908197185	8.52607073015143e-05	0.00308741201239826
ENSMUSG00000101939	345	3.76580858623618	13.2835437701844	15.3689587527479	8.84291332324314e-05	0.00316596280957016
ENSMUSG00000096095	94	5.8971888502413	5.44483713417038	15.2896649376754	9.22196881648164e-05	0.00328312451629462
ENSMUSG00000094039	94	3.99908505920172	6.36155555543623	15.1177530554592	0.000101008916286991	0.00355607501394812
ENSMUSG00000088587	73	3.5772406007182	6.83044901331817	14.9705513331377	0.000109202149327645	0.00382328188005131
ENSMUSG00000094599	94	4.36245300140122	5.97852281445944	14.8102736057211	0.000118886071303051	0.00413945622993096
ENSMUSG00000095639	94	4.35398039447891	5.97267607892546	14.7608010331454	0.00012204638425714	0.00420687990705257
ENSMUSG00000096159	94	3.95501422915349	6.32683515756627	14.7397700276772	0.000123415336766303	0.00422747561669222
ENSMUSG00000094960	94	3.94967114841539	6.32307215188533	14.6995397765948	0.000126077225897808	0.00429543752964736
ENSMUSG00000094609	79	5.78786093549257	5.37401292562795	14.5352546943835	0.000137561041250659	0.00464632021067334
ENSMUSG00000029821	12742	5.785113056069	5.3721754276207	14.5214086787049	0.000138575748748187	0.00464632021067334
ENSMUSG00000096605	79	5.785113056069	5.3721754276207	14.5214086787049	0.000138575748748187	0.00464632021067334
ENSMUSG00000016150	17747	5.78236774238808	5.37033791031475	14.5076044222333	0.000139594898233308	0.00465585721107616
ENSMUSG00000094034	79	5.77962503334656	5.36850037671534	14.4938421610366	0.000140618459780254	0.00466544073103388
ENSMUSG00000094476	79	4.29636488348272	5.92976817953803	14.3546085264421	0.000151408631621052	0.00499727343011775
ENSMUSG00000096328	79	4.28550652456845	5.92230654246864	14.2930319065043	0.000156442921744124	0.00513667769477988
ENSMUSG00000095618	94	3.88073440427176	6.24217218123573	14.1838066193182	0.000165791192081683	0.00541556074341045
ENSMUSG00000094465	79	4.25224522275476	5.87061630795102	14.0594626576796	0.000177120390483347	0.00575595853586137
ENSMUSG00000096677	94	4.22691409511632	5.87929427961949	13.8694068017381	0.000195962541446799	0.00630362753882419
ENSMUSG00000096604	94	4.22244414264659	5.87624696523727	13.8387711673894	0.000199183429889685	0.00637487573338854
ENSMUSG00000065662	114	3.34364125240085	9.96110397231181	13.5464985067339	0.000232725190833472	0.00738209667721854
ENSMUSG00000096017	94	3.79415940006861	6.20379325216942	13.5444128034814	0.000232983956989697	0.00738209667721854
ENSMUSG00000096287	79	4.17875263107421	5.81808170830381	13.4647319706076	0.000243089887933605	0.00758847595977958
ENSMUSG00000096302	94	3.76425457640814	6.15461049434267	13.3571413455642	0.000257440423056014	0.00794671989393581
ENSMUSG00000096845	94	3.73101287606041	6.15677971172852	13.1057257306918	0.000294394606278419	0.00888370771422066
ENSMUSG00000105788	79	3.49620714286202	6.39884804939501	12.9528082144856	0.00031944195843604	0.00950377319534828
ENSMUSG00000096431	94	5.5330221894511	5.21712399702982	12.8835038922458	0.000331491032145675	0.00981616201265021
ENSMUSG00000096291	79	5.53018098711227	5.21518855397662	12.870783267328	0.000333751890755617	0.00983714293822487
ENSMUSG00000043388	2903	5.52734476761589	5.21325323655728	12.858117566404	0.00033601843715042	0.00985809646399173
ENSMUSG00000005045	9583	5.52451358792058	5.21131804825279	12.8455070925585	0.000338290521968999	0.00987901860699329
ENSMUSG00000064515	119	3.69142735710727	6.12620315475186	12.8131885811255	0.000344184482006875	0.0100050323966861
ENSMUSG00000096082	94	4.01150591307864	5.70197594454945	12.1725256478471	0.000484985921255041	0.0139697990136054
ENSMUSG00000094923	94	4.00409557450904	5.6970832400237	12.1262080354695	0.000497181135041718	0.0141284163800869
ENSMUSG00000095349	93	3.57207852591802	6.01429223819509	12.0403047725249	0.000520624585645005	0.0145339118908916
ENSMUSG00000096462	94	3.97694785506835	5.7048266340769	11.9412873393218	0.000549035297669881	0.0151931732809347
ENSMUSG00000072825	8002	5.3689045555471	5.12004948334341	11.9133924026267	0.000557318130351325	0.0153553260523319
ENSMUSG00000093974	94	3.33393928351017	6.27689166517384	11.6959978397167	0.000626346716913425	0.0169067957465427
ENSMUSG00000094060	94	3.50114223341184	5.96393455991011	11.571709933614	0.000669628117321815	0.017836572322462
ENSMUSG00000094389	94	3.31541392134383	6.28784309666388	11.5469225019271	0.000678614920346375	0.0179932332645815
ENSMUSG00000095723	109	3.00035748147537	9.38806835841397	11.4357025263304	0.000720462293845225	0.0187883520827045
ENSMUSG00000033981	15548	3.90074077355486	5.62782425724073	11.4060074234598	0.000732069914962703	0.0190128157832732
ENSMUSG00000075726	79	3.8815637156458	5.64079590136503	11.2688054450289	0.000788204332503259	0.02030427176859
ENSMUSG00000096170	119	2.92589850759673	9.29533275594978	10.9655354963085	0.000928221194699302	0.0235285508432379
ENSMUSG00000094631	79	3.40996403820237	5.92480822990156	10.949356737037	0.000936361165458311	0.023604407466886
ENSMUSG00000047261	1523	5.21320823963183	5.0355111217999	10.9156297792335	0.000953562933805084	0.023604407466886
ENSMUSG00000095542	94	5.21033967839877	5.03346865437119	10.898571209995	0.000962384644739443	0.0237300836331278
ENSMUSG00000094581	94	5.20746617749175	5.03142652150424	10.8814967840175	0.000971297201696665	0.0238570169269448
ENSMUSG00000000948	5216	2.82547929281646	7.63220958039025	10.8395198352613	0.000993564938741423	0.0243097336556154
ENSMUSG00000093802	94	3.81671026673285	5.57264191932458	10.816828324986	0.00100581647491211	0.0243748567810423
ENSMUSG00000094831	94	3.81144092222536	5.56922404824537	10.7882695337212	0.00102145326259811	0.0246119746200922
ENSMUSG00000093971	94	3.1636674847734	6.15239024716379	10.5470665295769	0.00116372636074746	0.0277238118347994
ENSMUSG00000094150	94	3.15553786315869	6.14697382565005	10.4999552662551	0.00119377434567852	0.0282274180170327
ENSMUSG00000095453	119	2.82973371154897	9.41285397934735	10.3268052208689	0.00131111957678125	0.030212962756592
ENSMUSG00000095249	119	2.80097268174454	9.34945218406444	10.1752146411912	0.00142341127003852	0.0324466086986839
ENSMUSG00000094508	79	3.27510663454149	5.80815123170021	10.0075691557933	0.00155898157183017	0.0352830936453136
ENSMUSG00000089552	131	3.27271427179798	5.80658945297903	9.99298474895001	0.00157137699784103	0.0354370677413473
ENSMUSG00000029120	4450	5.02782609378425	4.93915266249858	9.7033778996333	0.00183929605632187	0.0397802699962857
ENSMUSG00000021268	18089	2.61339021504374	7.56911816087991	9.55921016814272	0.00198948690471443	0.0418849784557321
ENSMUSG00000095350	119	2.6826304570146	9.43783207609073	9.4066258529256	0.00216202719519855	0.0452170506137729
ENSMUSG00000030077	12293	3.58667424279028	5.42779123059914	9.35824315551105	0.00221984822398022	0.0461218957225005
ENSMUSG00000070127	109	3.17791687168445	5.74378654738161	9.33637977614006	0.00224648881182556	0.0465228745115639
ENSMUSG00000095449	119	2.66923068482882	9.47747247450599	9.32265069109195	0.00226338328659553	0.0467200647790094
ENSMUSG00000021196	13401	3.56975169442152	5.44185326706549	9.24497106438561	0.00236143027622341	0.0484284260855267
ENSMUSG00000095376	119	2.6524734246884	9.48954132936554	9.20394833056159	0.00241493692555246	0.049365984829761
ENSMUSG00000094801	119	2.63951014340206	9.40720454347352	9.14988204604522	0.00248734099825988	0.0505201279037591
ENSMUSG00000096475	94	3.14291562098718	5.74496072526714	9.12135532988085	0.00252642716603848	0.0511500605469196
ENSMUSG00000064350	67	2.59293436643648	7.93344092229985	9.1153299074521	0.00253476238238467	0.0511553796725211
ENSMUSG00000096855	119	2.62103285409458	9.47719186402593	9.02600187242752	0.00266166002758569	0.0532871714094981
ENSMUSG00000096092	119	2.61832912432346	9.40829989835125	9.02328441348281	0.00266561990481472	0.0532871714094981
ENSMUSG00000096785	119	2.63329849996212	9.89091531358278	9.00633580903419	0.00269045273454824	0.0536144621975854
ENSMUSG00000093952	119	2.61098128757483	9.36926526573881	8.98160272090132	0.0027271134204074	0.054174663777811
ENSMUSG00000066643	7273	4.80386171974053	4.8274932791942	8.92894763440617	0.00280686025342075	0.0543603565433258
ENSMUSG00000023036	5596	4.80386171974053	4.8274932791942	8.92894763440617	0.00280686025342075	0.0543603565433258
ENSMUSG00000096367	119	2.60257487972997	9.41950502148502	8.92618678083309	0.00281110635452804	0.0543603565433258
ENSMUSG00000022311	16882	4.80595241347888	4.82965253878118	8.92159527009165	0.0028181823956311	0.0543603565433258
ENSMUSG00000028364	7772	4.80812223643732	4.83181241068132	8.91458396552777	0.00282902253106257	0.0543603565433258
ENSMUSG00000038738	10514	4.80812223643732	4.83181241068132	8.91458396552777	0.00282902253106257	0.0543603565433258
ENSMUSG00000094407	94	4.80812223643732	4.83181241068132	8.91458396552777	0.00282902253106257	0.0543603565433258
ENSMUSG00000093824	79	4.81037052933453	4.83397289052357	8.90789740221429	0.00283940003406041	0.0543603565433258
ENSMUSG00000030806	4802	4.81037052933453	4.83397289052357	8.90789740221429	0.00283940003406041	0.0543603565433258
ENSMUSG00000094997	94	4.8126967450705	4.8361339739252	8.90152142532259	0.00284933151642667	0.0543861862036019
ENSMUSG00000094265	119	2.55413812032394	8.04298570694661	8.868859693299	0.00290076280250313	0.0546703340118196
