GeneID	Length	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000064128	4874	5.01622863450747	2.31368728863297	8.32852012690236	0.00390274379226165	0.555777614141485
ENSMUSG00000024290	18094	1.73883538423728	3.92357621289465	8.30337702791365	0.00395714284730795	0.555777614141485
ENSMUSG00000032501	6248	1.23290293517247	4.64877311273758	8.27558499193797	0.00401817143478872	0.555777614141485
ENSMUSG00000034098	9264	1.94979593059144	3.39837891329513	8.26741389570603	0.00403629590723109	0.555777614141485
ENSMUSG00000038047	6459	2.03474851117945	3.21860087926577	8.18210974861978	0.00423055286915542	0.555777614141485
ENSMUSG00000019961	10998	1.18435923588994	4.55755902648947	8.1763990062349	0.00424389248880269	0.555777614141485
ENSMUSG00000041124	4647	1.15055033055255	5.15319238476639	8.17086694696068	0.00425685555245244	0.555777614141485
ENSMUSG00000025986	6095	1.0998575268852	5.71336907085191	8.14035616828694	0.00432907796256186	0.555777614141485
ENSMUSG00000022949	3914	1.73669555396133	5.03410855768152	8.13498591755885	0.00434191846203025	0.555777614141485
ENSMUSG00000029822	9021	1.2086153459356	4.43951995017867	8.12838356938126	0.00435775811166035	0.555777614141485
ENSMUSG00000046480	4982	1.03834201875535	5.50591120610845	8.0625340393972	0.00451899367095759	0.555777614141485
ENSMUSG00000036273	11834	1.46371498288542	4.1915314799704	8.0484800356542	0.0045541848420079	0.555777614141485
ENSMUSG00000022019	6072	1.46384760619064	4.37534915790677	8.04081484578466	0.00457349593356535	0.555777614141485
ENSMUSG00000028992	3037	1.73218936212951	3.63386310079079	8.03160566777004	0.0045968071480536	0.555777614141485
ENSMUSG00000032854	4536	1.60070255997639	3.70345774430833	7.97943685559221	0.00473116570063729	0.555777614141485
ENSMUSG00000056174	4489	1.81647411554048	3.83270313529354	7.93483256232107	0.00484921141221456	0.555777614141485
ENSMUSG00000021466	14185	1.14267790252298	4.96544304271769	7.9332112218097	0.00485355838233287	0.555777614141485
ENSMUSG00000104814	2228	4.61013180365833	2.12083824797789	7.91764402563392	0.00489549812829538	0.555777614141485
ENSMUSG00000046519	2841	1.5406698497901	3.80300633519537	7.86777849553866	0.00503234395753783	0.555777614141485
ENSMUSG00000037572	7349	1.73472980711996	3.63228254639746	7.84157427590812	0.00510581224065829	0.555777614141485
ENSMUSG00000076609	532	2.92908417345642	3.51873644280938	7.83665244571369	0.00511973295509912	0.555777614141485
ENSMUSG00000037490	4237	2.11683227997551	3.26544084627977	7.82667787492264	0.00514806339594897	0.555777614141485
ENSMUSG00000092035	6667	1.72409835236893	3.92571217837032	7.80795717067932	0.00520166731084272	0.555777614141485
ENSMUSG00000106746	1008	4.81972299442306	2.21972320056811	7.79692707912083	0.00523351631399196	0.555777614141485
ENSMUSG00000057143	3740	4.82868215558179	2.22066494798206	7.76186666470588	0.00533607840020548	0.555777614141485
ENSMUSG00000087466	1825	4.82868215558179	2.22066494798206	7.76186666470588	0.00533607840020548	0.555777614141485
ENSMUSG00000024066	9175	1.4894131123414	4.01207201952744	7.75729777139146	0.00534959383953595	0.555777614141485
ENSMUSG00000054051	12851	1.23729234418466	4.31199795055956	7.73854418204409	0.00540543626773717	0.555777614141485
ENSMUSG00000020044	8144	1.06291725681035	4.72072462568181	7.73102094721733	0.00542800484962501	0.555777614141485
ENSMUSG00000109674	7624	4.60958796327425	2.12064879604288	7.72116853193161	0.00545770599376203	0.555777614141485
ENSMUSG00000042340	1824	2.49204279626121	2.83651966396798	7.7066310353722	0.00550183375470441	0.555777614141485
ENSMUSG00000067597	4741	4.61074654233735	2.12102772075055	7.69972178020474	0.00552293378872219	0.555777614141485
ENSMUSG00000035305	5762	4.61074654233735	2.12102772075055	7.69972178020474	0.00552293378872219	0.555777614141485
ENSMUSG00000032601	6378	1.020760621812	4.93831728294141	7.67184223801192	0.00560891626025838	0.555777614141485
ENSMUSG00000035413	1633	1.34654131520072	4.37688678957195	7.64465559197116	0.00569407666664066	0.556691773368247
ENSMUSG00000027087	10744	1.31893993362791	4.57447654605706	7.6269226335	0.00575033354503265	0.556691773368247
ENSMUSG00000041343	5099	1.65526186499876	3.73852524057543	7.58580960661363	0.00588295370344606	0.563058835991755
ENSMUSG00000068134	4376	3.10656900707769	2.63398729171644	7.56844227153686	0.0059399098764311	0.563817518409262
ENSMUSG00000025017	5572	2.1825017732253	3.31321381965883	7.54338793229139	0.00602306846471572	0.563817518409262
ENSMUSG00000022425	5779	1.45665707653123	9.27765743043044	7.5267747339683	0.00607886392534338	0.563817518409262
ENSMUSG00000076431	4795	2.16255595989873	3.01244619904815	7.34227093945444	0.00673517007021387	0.603534460181716
ENSMUSG00000027931	4783	1.75871234494314	3.48308835738263	7.24210932432477	0.00712132698644304	0.60725798798671
ENSMUSG00000074060	1495	4.60710698953871	2.1204593649419	7.08268081024859	0.00778324836982226	0.60725798798671
ENSMUSG00000084941	873	4.61338045477555	2.12121721436447	7.05821879376666	0.00789024097617033	0.60725798798671
ENSMUSG00000025321	11060	2.1595796692397	3.01396408233802	7.05705167634658	0.00789538317662128	0.60725798798671
ENSMUSG00000037730	6764	1.61131965980902	3.56055078256811	7.05551789942894	0.00790214605308798	0.60725798798671
ENSMUSG00000033306	22046	1.7630074673421	3.48092227667224	7.03375453594334	0.0079987481065297	0.60725798798671
ENSMUSG00000038702	5763	2.96883145537797	2.56084990565831	6.98198708597284	0.00823341418027409	0.60725798798671
ENSMUSG00000068323	5804	2.01887064907376	3.63256769790242	6.97874711062019	0.00824833337040413	0.60725798798671
ENSMUSG00000021890	5490	1.34651625877652	4.11715668294466	6.93435633849712	0.00845554864807042	0.60725798798671
ENSMUSG00000030878	5684	1.23648665924235	4.14479739223451	6.89335519619967	0.00865167296438629	0.60725798798671
ENSMUSG00000026404	2953	2.06492156006361	2.95629265339283	6.88911350014652	0.0086722266015724	0.60725798798671
ENSMUSG00000047496	8532	1.95121106612055	3.17125748665964	6.87509349146242	0.00874051849700076	0.60725798798671
ENSMUSG00000022807	5091	1.28050951576194	4.16816889289441	6.85505522688859	0.00883908243679365	0.60725798798671
ENSMUSG00000026312	10037	2.82462081033857	2.48269286246889	6.83685545682288	0.00892958912093153	0.60725798798671
ENSMUSG00000048373	2263	2.82419446991101	2.48348413382518	6.80063510366339	0.00911254520111138	0.60725798798671
ENSMUSG00000068335	1977	2.82419446991101	2.48348413382518	6.80063510366339	0.00911254520111138	0.60725798798671
ENSMUSG00000093677	1491	2.82419446991101	2.48348413382518	6.80063510366339	0.00911254520111138	0.60725798798671
ENSMUSG00000026674	9264	1.88596628682017	3.35532573847309	6.76869083841854	0.00927708625049276	0.60725798798671
ENSMUSG00000032232	7844	1.14782323022442	4.96472226006568	6.74919903009187	0.00937897795789863	0.60725798798671
ENSMUSG00000026383	14758	2.06482183642223	2.95611466531277	6.72276161132724	0.00951901195302188	0.60725798798671
ENSMUSG00000035069	2144	1.54572953110072	3.80343761500518	6.64697497989823	0.0099324315287317	0.60725798798671
ENSMUSG00000025962	5873	1.61157383975032	3.56071702045776	6.63800267716012	0.00998257922014901	0.60725798798671
ENSMUSG00000064179	2204	1.54832205964463	3.52126414692701	6.61647847972519	0.0101039422833449	0.60725798798671
ENSMUSG00000007122	1951	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000087035	2219	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000028965	2722	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000097354	7241	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000086155	2737	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000037762	3869	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000114004	879	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000038257	9208	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000023947	3045	4.35868011605384	2.01400964070127	6.54919543209739	0.0104931598276794	0.60725798798671
ENSMUSG00000079330	5526	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000028197	7621	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000029373	721	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000041390	7427	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000008845	5461	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000037738	2897	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000063652	3645	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000086924	3018	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000103585	5812	4.35906885984639	2.01420022962053	6.54054880384125	0.0105442815896056	0.60725798798671
ENSMUSG00000036777	9063	1.25613987952432	4.6169931729186	6.52147758819496	0.010657941924405	0.60725798798671
ENSMUSG00000039242	6335	1.05176300613028	4.5391503625108	6.50168855391835	0.0107772092598616	0.60725798798671
ENSMUSG00000020953	2998	1.28226665895367	4.61101150420467	6.48956152431221	0.0108509738429207	0.60725798798671
ENSMUSG00000032332	15228	1.72925717076348	3.26656896113572	6.4762896951846	0.010932295649577	0.607491810628176
ENSMUSG00000062151	8796	1.48626870553548	3.63440038748543	6.37108090795444	0.0115994920832535	0.628274740007735
ENSMUSG00000052920	11036	2.25551998977564	2.70543631880428	6.34745028634144	0.0117550128035881	0.62976284751269
ENSMUSG00000031242	6337	1.05958573930095	4.48004369632359	6.30000895962328	0.0120737362191055	0.631678838718307
ENSMUSG00000075000	1860	1.61763138110963	3.55890422399459	6.29206126849655	0.0121279926498007	0.631678838718307
ENSMUSG00000064065	9003	1.07990619841599	5.32737351010691	6.24762310993533	0.0124360072815992	0.631678838718307
ENSMUSG00000063894	8902	1.62582506960975	3.39949068595611	6.22945046082088	0.012564272225167	0.631678838718307
ENSMUSG00000032690	4451	4.35711583693192	2.01381907313555	6.21368304975092	0.0126766618163475	0.631678838718307
ENSMUSG00000111761	2448	4.35711583693192	2.01381907313555	6.21368304975092	0.0126766618163475	0.631678838718307
ENSMUSG00000098284	3329	4.35711583693192	2.01381907313555	6.21368304975092	0.0126766618163475	0.631678838718307
ENSMUSG00000064343	71	4.35711583693192	2.01381907313555	6.21368304975092	0.0126766618163475	0.631678838718307
ENSMUSG00000067158	10612	4.36076392658192	2.01439083989721	6.19693860439438	0.0127971472965295	0.631678838718307
ENSMUSG00000079465	9967	4.36076392658192	2.01439083989721	6.19693860439438	0.0127971472965295	0.631678838718307
ENSMUSG00000097253	2237	4.36076392658192	2.01439083989721	6.19693860439438	0.0127971472965295	0.631678838718307
ENSMUSG00000110447	3207	4.36076392658192	2.01439083989721	6.19693860439438	0.0127971472965295	0.631678838718307
ENSMUSG00000033237	10737	1.21400287331608	4.03891456988378	6.19311510369355	0.0128248241520725	0.631678838718307
ENSMUSG00000063410	5353	1.153830548315	4.53766208446579	6.16011058142431	0.0130663039481664	0.637479517697472
ENSMUSG00000035107	8401	1.73127521682262	3.26600139447066	6.15830711731701	0.0130796330202448	0.637479517697472
ENSMUSG00000038056	20291	1.06464449123423	4.76740075949001	6.12155648249965	0.0133543164579781	0.642443985041956
ENSMUSG00000027082	5463	2.25630812182823	2.70465761182467	6.11728390715876	0.0133866333481583	0.642443985041956
ENSMUSG00000107451	1221	1.62909926202717	3.39960984623531	6.05338185566968	0.0138796884898739	0.647732377262683
ENSMUSG00000071660	3984	1.07878758529318	4.2889909995033	6.02373928711837	0.0141147102294501	0.647732377262683
ENSMUSG00000045314	3900	1.55149482663199	3.52121377357079	6.02218859151642	0.0141271170786361	0.647732377262683
ENSMUSG00000023800	12741	1.02915805530755	5.25994560382841	6.00904181395058	0.0142327541176543	0.647732377262683
ENSMUSG00000070372	3781	2.12662306355585	3.26595769425212	5.98153793172879	0.0144563908650373	0.647732377262683
ENSMUSG00000029561	6374	1.58793716095473	3.95646380576933	5.97356295030888	0.0145219102697904	0.647732377262683
ENSMUSG00000030056	6732	1.02853471794086	4.39953404613028	5.95431781715246	0.0146812828187151	0.647732377262683
ENSMUSG00000107182	4055	1.77462704121829	3.06756856871361	5.90887849472271	0.0150647596802282	0.647732377262683
ENSMUSG00000031608	5253	1.77462704121829	3.06756856871361	5.90887849472271	0.0150647596802282	0.647732377262683
ENSMUSG00000004151	13296	1.05283154106718	5.1268536562658	5.90500284080431	0.0150979413303037	0.647732377262683
ENSMUSG00000030303	7313	1.1381076751327	4.16921531579027	5.89999124611486	0.015140960035172	0.647732377262683
ENSMUSG00000071862	6022	1.21610408576296	4.03871065399287	5.85780408217841	0.015508130321366	0.647732377262683
ENSMUSG00000020473	4058	1.19295727773524	5.94443838187625	5.84257792493942	0.0156428912568854	0.647732377262683
ENSMUSG00000022637	10475	1.25951796950845	4.06484983925403	5.82608490961128	0.0157902267467966	0.647732377262683
ENSMUSG00000036902	6129	1.11913372115958	4.30974248232161	5.81882367054549	0.0158555455493303	0.647732377262683
ENSMUSG00000089997	3681	2.65967131359542	2.40049791589609	5.78595666781005	0.0161547035988969	0.647732377262683
ENSMUSG00000006567	6505	2.65967131359542	2.40049791589609	5.78595666781005	0.0161547035988969	0.647732377262683
ENSMUSG00000000028	3506	2.65929446220565	2.40110727714203	5.77872496935765	0.0162213044096654	0.647732377262683
ENSMUSG00000021906	5959	1.25756585490189	4.06520649092568	5.72671396000129	0.016708719748176	0.647732377262683
ENSMUSG00000032267	5832	1.29801207977313	4.26282475242588	5.7119338199806	0.0168499677426093	0.647732377262683
ENSMUSG00000022512	4841	2.07142026326867	2.95606396944401	5.70634629844355	0.0169036857777374	0.647732377262683
ENSMUSG00000028082	9004	1.08734592326724	4.21799854053046	5.69511529412013	0.0170121949007473	0.647732377262683
ENSMUSG00000027968	2366	1.1686551341577	4.01165014048162	5.69428770404397	0.0170202190896433	0.647732377262683
ENSMUSG00000039913	6505	1.23561291109993	3.95452231549231	5.69014802707003	0.017060415425849	0.647732377262683
ENSMUSG00000022306	9536	1.72785307628308	3.26587965458229	5.65851034102563	0.0173708707655551	0.647732377262683
ENSMUSG00000028420	3807	1.18524218061396	3.92679481564947	5.605320225675	0.0179060221222871	0.647732377262683
ENSMUSG00000028907	4711	1.08551010486077	4.21899349674114	5.5973356097509	0.0179878132343804	0.647732377262683
ENSMUSG00000030604	5329	1.96216758207224	2.8968880885613	5.57175817004472	0.0182524246154955	0.647732377262683
ENSMUSG00000037369	8383	1.49291430377375	3.76925938752713	5.5671899074804	0.0183001070309724	0.647732377262683
ENSMUSG00000022935	6721	1.17743943750897	4.1933666431432	5.55759981172814	0.0184006250707789	0.647732377262683
ENSMUSG00000043019	6381	1.31974747352749	3.66999677479197	5.55587529146058	0.0184187609334098	0.647732377262683
ENSMUSG00000069372	1605	2.06004221731739	2.95634335638406	5.53693396825345	0.0186191760657164	0.647732377262683
ENSMUSG00000045319	9563	2.65908191616238	2.40129352358811	5.52850739258894	0.0187090590029474	0.647732377262683
ENSMUSG00000044906	5967	2.06908590175881	2.95682671349814	5.50971012758716	0.0189111808922551	0.647732377262683
ENSMUSG00000028328	3946	1.13985846116919	4.1701202462737	5.49721419193905	0.0190467935610777	0.647732377262683
ENSMUSG00000027957	10786	2.06498337158132	2.95741165262316	5.46723447495849	0.0193762630937486	0.647732377262683
ENSMUSG00000045954	3055	1.2066443876556	3.83564697498261	5.39558065073005	0.0201878073685455	0.647732377262683
ENSMUSG00000031932	5095	1.08994759706459	4.21715328973524	5.3828658848796	0.0203354464924407	0.647732377262683
ENSMUSG00000055733	2837	1.09874774205549	4.14443894232222	5.35618483673975	0.0206488992833553	0.647732377262683
ENSMUSG00000062519	11758	1.05861513781238	4.42077466944554	5.35371950858761	0.0206781134803627	0.647732377262683
ENSMUSG00000039831	8815	1.67354000524818	3.59553819187401	5.35138582102601	0.0207058071365334	0.647732377262683
ENSMUSG00000025491	1094	1.65081354195493	3.21894043452079	5.30831664009301	0.0212238540283057	0.647732377262683
ENSMUSG00000021217	5456	1.04627636605639	4.19446063119463	5.29955221354806	0.0213309073844072	0.647732377262683
ENSMUSG00000030921	4111	1.86477721416668	3.12106138900536	5.29401389450969	0.0213988434392269	0.647732377262683
ENSMUSG00000107881	4229	1.55462959279	3.35734620142074	5.28119713854157	0.0215569212135297	0.647732377262683
ENSMUSG00000021823	8191	1.48345228324088	3.48108341508195	5.28018437839039	0.0215694637069345	0.647732377262683
ENSMUSG00000060206	10702	1.1373078636333	4.16891373088264	5.26767628790446	0.0217249941888137	0.647732377262683
ENSMUSG00000056592	3495	1.55424870275236	3.35593132552839	5.26655244338296	0.0217390252520095	0.647732377262683
ENSMUSG00000061013	4095	1.42315372432999	3.59711958824429	5.24395570180171	0.0220231431178014	0.647732377262683
ENSMUSG00000062210	10328	1.72126875725329	3.26701488419166	5.23854910992805	0.022091690806194	0.647732377262683
ENSMUSG00000014303	4373	1.0482095443318	4.19361161654276	5.22300782036185	0.0222899651280238	0.647732377262683
ENSMUSG00000117725	6295	1.64468788236859	3.2193881644377	5.18908529968434	0.0227291762134534	0.647732377262683
ENSMUSG00000031365	6745	1.33818308058492	3.80321037438838	5.18768395445414	0.0227475118389545	0.647732377262683
ENSMUSG00000031684	9442	1.84628394200654	2.83692329425209	5.18731963184118	0.0227522812566982	0.647732377262683
ENSMUSG00000037112	9539	2.25776930781863	2.70580041258146	5.17941027638501	0.0228560800466471	0.647732377262683
ENSMUSG00000024754	8520	1.47758928445184	3.31212075529327	5.16999503871153	0.0229802815491234	0.647732377262683
ENSMUSG00000035476	6639	1.67692624895299	3.01337501178227	5.16837528059136	0.0230017190872432	0.647732377262683
ENSMUSG00000071103	3006	1.77315301730154	3.06721640226128	5.15251562549956	0.0232127205291093	0.647732377262683
ENSMUSG00000102865	1437	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000066652	2611	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000085001	2116	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000010492	2522	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000027955	9598	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000043020	3311	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000028979	3307	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000049130	2570	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000045322	3478	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000010651	1962	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000079243	6230	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000006777	1565	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000021388	2354	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000090936	1555	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000097047	1272	4.05532807968066	1.89900335503716	5.1320640127474	0.0234877809784843	0.647732377262683
ENSMUSG00000025927	6338	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000031147	2910	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000031079	5338	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000105021	1107	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000027868	3747	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000010136	1127	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000100863	1009	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000070780	7163	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000029491	5026	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000041827	2608	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000107000	3672	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000039480	3505	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000065734	72	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000096971	7014	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
ENSMUSG00000118501	1516	4.05442133000303	1.89881161465419	5.1297371346351	0.023519289355574	0.647732377262683
